file,hour,journeys
BS525-None--SSWL-WEBS-2026-04-05-Bristol260405_FinalV7_Protocols__SSWL_PH2086026_01010001_20260428-BODS_V1_1.xml,18,6
BS525-None--SSWL-WEBS-2026-04-05-Bristol260405_FinalV7_Protocols__SSWL_PH2086026_01010001_20260428-BODS_V1_1.xml,19,6
BS525-None--SSWL-WEBS-2026-04-05-Bristol260405_FinalV7_Protocols__SSWL_PH2086026_01010001_20260428-BODS_V1_1.xml,20,1
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,5,2
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,6,8
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,7,13
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,8,9
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,9,13
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,10,15
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,11,14
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,12,14
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,13,14
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,14,15
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,15,13
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,16,12
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,17,12
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,18,10
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,19,9
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,20,4
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,21,6
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,22,6
BX-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_182_20260411-BODS_V1_1.xml,23,2
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,5,2
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,6,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,7,5
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,8,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,9,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,10,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,11,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,12,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,13,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,14,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,15,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,16,7
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,17,5
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,18,5
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,19,3
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,20,6
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,21,2
BrX15-None--SSWL-WACW-2026-03-29-Cwmbran260329_Roster_New_Protoco__SSWL_PG0006630_43_20260413-BODS_V1_1.xml,22,6
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,7,4
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,8,4
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,9,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,10,4
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,11,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,12,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,13,4
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,14,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,15,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,16,4
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,17,5
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,18,3
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,19,2
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,20,3
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,21,2
C-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protocl__SSWL_PG0006630_183_20260411-BODS_V1_1.xml,22,2
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,9,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,10,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,12,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,13,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,15,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,16,1
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,18,3
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,19,5
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,20,5
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,21,5
C16-None--SSWL-WACA-2026-03-30-TaffsWellPlan260330_FinalV4_Protoc__SSWL_PG0006630_367_20260411-BODS_V1_1.xml,22,4
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,9,1
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,11,1
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,13,1
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,15,1
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,17,1
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,19,3
C18-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_P__SSWL_PG0006630_262_20260412-BODS_V1_1.xml,21,3
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,6,2
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,7,6
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,8,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,9,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,10,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,11,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,12,2
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,13,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,14,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,15,6
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,16,4
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,17,2
C9-None--SSWL-WAME-2026-03-30-Merthyr260330_(Final_Set)_Adj_V4_PR__SSWL_PG0006630_215_20260412-BODS_V1_1.xml,18,6
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,7,7
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,8,13
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,9,17
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,10,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,11,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,12,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,13,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,14,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,15,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,16,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,17,15
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,18,12
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260412-BODS_V1_1.xml,19,2
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,7,7
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,8,13
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,9,17
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,10,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,11,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,12,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,13,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,14,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,15,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,16,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,17,15
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,18,12
CM100-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_396_20260526-BODS_V1_1.xml,19,2
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,7,7
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,8,13
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,9,17
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,10,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,11,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,12,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,13,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,14,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,15,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,16,20
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,17,15
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,18,12
CM100-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_396_20260531-BODS_V1_1.xml,19,2
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,0,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,5,2
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,6,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,7,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,8,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,9,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,10,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,11,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,12,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,13,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,14,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,15,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,16,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,17,8
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,18,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,19,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,20,7
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,21,8
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,22,7
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260412-BODS_V1_1.xml,23,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,0,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,5,2
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,6,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,7,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,8,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,9,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,10,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,11,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,12,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,13,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,14,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,15,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,16,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,17,8
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,18,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,19,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,20,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,21,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,22,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_186_20260526-BODS_V1_1.xml,23,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,0,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,5,2
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,6,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,7,4
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,8,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,9,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,10,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,11,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,12,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,13,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,14,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,15,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,16,10
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,17,8
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,18,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,19,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,20,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,21,6
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,22,5
CM41-None--SCGL-WECM-2025-08-31-CH_26-05-31_V3__SCGL_PH0005031_186_20260531-BODS_V1_1.xml,23,5
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,5,1
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,6,2
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,7,9
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,8,8
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,9,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,10,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,11,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,12,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,13,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,14,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,15,10
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,16,9
CM42-None--SCGL-WECM-2025-08-31-CH_26-03-15__SCGL_PH0005031_290_20260412-BODS_V1_1.xml,17,9
